TCGA.3C.AALI.01A.11R.A41G.13	TCGA.A1.A0SQ.01A.21R.A143.13	TCGA.A2.A0CL.01A.11R.A114.13	TCGA.A2.A0D3.01A.11R.A114.13	TCGA.A2.A259.01A.11R.A16E.13	TCGA.A2.A1FX.01A.11R.A13P.13	TCGA.A1.A0SD.01A.11R.A114.13	TCGA.A2.A1FV.01A.11R.A13P.13	TCGA.A2.A0CS.01A.11R.A114.13	TCGA.A1.A0SB.01A.11R.A143.13	TCGA.3C.AAAU.01A.11R.A41G.13	TCGA.A2.A0ES.01A.11R.A114.13	TCGA.A2.A0CO.01A.13R.A22I.13	TCGA.A2.A25A.01A.12R.A16E.13	TCGA.A2.A0CK.01A.11R.A22I.13	TCGA.5L.AAT1.01A.12R.A41G.13	TCGA.A2.A1G4.01A.11R.A13P.13	TCGA.A2.A0CV.01A.31R.A114.13	TCGA.A2.A1FZ.01A.51R.A14C.13	TCGA.3C.AALK.01A.11R.A41G.13	TCGA.A2.A3KD.01A.12R.A214.13	TCGA.A2.A1FW.01A.11R.A13P.13	TCGA.A2.A0CW.01A.21R.A114.13	TCGA.A2.A04U.01A.11R.A114.13	TCGA.A2.A0CR.01A.11R.A22I.13	TCGA.A2.A25D.01A.12R.A16E.13	TCGA.A2.A25B.01A.11R.A168.13	TCGA.A2.A0EP.01A.52R.A22V.13	TCGA.A2.A0T3.01A.21R.A114.13	TCGA.4H.AAAK.01A.12R.A41G.13	TCGA.A2.A0EW.01A.21R.A114.13	TCGA.A2.A3XS.01A.11R.A22V.13	TCGA.A1.A0SG.01A.11R.A143.13	TCGA.3C.AALJ.01A.31R.A41G.13	TCGA.A2.A1G6.01A.11R.A13P.13	TCGA.A1.A0SI.01A.11R.A143.13	TCGA.5T.A9QA.01A.11R.A41G.13	TCGA.A2.A1G0.01A.11R.A13P.13	TCGA.A2.A04W.01A.31R.A114.13	TCGA.A2.A3XT.01A.11R.A22V.13	TCGA.A2.A25C.01A.11R.A168.13	TCGA.A1.A0SF.01A.11R.A143.13	TCGA.A2.A3KC.01A.11R.A214.13	TCGA.5L.AAT0.01A.12R.A41G.13	TCGA.A2.A1G1.01A.21R.A13P.13	TCGA.A2.A25E.01A.11R.A168.13	TCGA.A1.A0SN.01A.11R.A143.13	TCGA.A2.A04N.01A.11R.A114.13	TCGA.A2.A25F.01A.11R.A168.13
hsa-miR-142-3p|MIMAT0000434	1913.973597	4011.577749	20602.7074	7350.626327	50.003921	1903.20347	1794.187593	396.493323	2689.224584	840.884286	904.661047	1919.409221	1196.259571	125.294024	2098.475474	2420.850152	5499.523199	3378.028422	2521.91382	1045.425242	549.118506	1735.924694	4022.482939	1652.049443	3414.538301	619.757339	907.677318	6347.573644	3533.655736	748.747708	2844.380347	4247.907738	4474.058318	1806.12504	738.048885	1896.086534	838.311985	1719.036222	2015.214845	6473.400407	1217.439494	3944.848842	720.371932	946.768176	5719.673283	1177.410035	5190.159434	313.733298	3627.563552
hsa-miR-143-5p|MIMAT0004599	22.023203	67.312497	66.674466	110.167589	0.980469	18.602258	115.180611	31.424616	68.095102	544.003212	66.272445	93.770704	38.470621	2.944631	80.607443	16.924056	85.103225	105.12948	148.246276	27.036859	22.494011	50.915753	42.542239	188.698254	15.385253	1.682295	41.739452	59.65489	149.130383	22.055379	145.050965	115.152458	94.54194	36.400992	179.723666	61.470167	72.083275	32.262265	162.702254	79.873138	83.998963	36.059883	33.42139	11.34427	133.869578	58.615651	85.093611	21.493747	69.171739
hsa-miR-143-3p|MIMAT0000435	15616.967431	12812.223458	56834.326158	33601.497052	98285.159618	41607.79961	77535.544053	83344.68111	18716.31154	54695.947781	32941.154195	33057.063008	54201.433531	156535.224263	67354.596309	25078.729407	31386.724327	54983.159444	27752.854178	23482.69854	56203.460789	34291.255244	36928.524722	48941.635858	51036.83907	83843.881714	14659.269024	73972.649898	20834.757323	19712.157835	54814.068841	103966.614644	22529.48353	23176.905198	93375.613903	32974.413554	58697.521243	57549.312729	40996.327459	75887.836723	17271.059196	29394.174798	69222.817063	26164.397063	85730.841833	14185.837098	19182.688271	29492.061265	28932.561509
hsa-miR-144-5p|MIMAT0004600	19.978192	95.719605	22.621694	18.361264	10.78516	116.103752	26.055657	22.501577	11.17185	62.303212	94.487446	40.462702	39.830007	14.281459	19.965613	23.196608	57.281016	26.006872	44.329955	14.229927	361.03833	6.049396	21.228831	9.02143	80.454996	25.907337	16.820376	225.123864	29.656611	20.920177	28.319475	8.16586	12.512903	19.406553	21.191906	18.564815	47.872099	79.085374	28.390997	174.785152	10.908956	13.042937	24.428486	181.098287	4.972299	71.358183	21.204557	2.2625	10.869844
hsa-miR-144-3p|MIMAT0000436	0.786544	4.322822	1.48827	2.677684	NA	3.528016	0.974044	4.26754	1.063986	6.690277	10.686079	0.642266	1.631265	0.294464	1.638967	0.7101	3.273199	2.865163	0.863571	0.47433	31.3782	NA	1.776117	0.375893	5.928262	1.009377	0.622977	22.688419	2.259552	0.973032	0.690719	1.66085	0.695161	0.767492	0.407537	0.825102	3.301524	3.711589	1.910932	31.080342	NA	0.767232	1.879113	5.877153	1.147454	0.849502	1.927688	NA	NA
hsa-miR-145-5p|MIMAT0000437	472.555001	377.320506	844.444008	820.519017	3192.407247	627.665858	2131.693567	1622.441366	705.422707	5185.383413	1116.226684	4386.67056	641.358257	605.121539	1045.661804	546.303802	3982.940075	1595.235186	1944.760847	1006.372003	979.340101	1440.764562	437.009448	1476.507446	549.775812	411.825723	1214.181946	1378.908105	1878.816876	473.055463	2668.247034	1257.127134	754.945202	641.512634	7330.769385	620.477402	1550.065549	2156.718089	2612.790743	905.340303	4384.309431	757.12966	948.684335	523.066524	2915.679382	2408.33871	608.047543	271.122885	6798.59364
hsa-miR-145-3p|MIMAT0004601	9.910443	20.99656	23.81231	30.602107	27.453133	26.941204	45.0495	31.036658	14.895801	170.60208	23.903077	88.632584	30.722121	31.065851	38.143263	14.438704	46.915879	53.997321	40.299959	23.558433	22.11596	21.424944	17.845749	46.610725	25.830288	23.552125	12.459538	40.68268	44.626138	12.487239	65.618294	46.365471	15.988711	22.80544	137.747392	22.277778	34.941129	27.979663	49.957234	30.746144	42.544929	22.761204	27.515601	17.904812	40.925846	27.18407	18.726103	11.68958	30.633198
hsa-miR-152-3p|MIMAT0000438	599.188415	46.933484	195.558588	236.401285	118.636756	121.556137	304.632014	141.604758	600.354092	589.162586	268.558066	240.849409	199.829725	177.119516	210.681931	159.299158	220.395533	300.40143	237.481897	209.812357	280.51355	164.593992	143.611775	400.325975	196.47957	116.751247	252.305638	696.104106	419.14676	263.691526	349.503753	408.708182	212.719366	269.60854	290.981174	290.436231	153.795996	127.907031	454.801942	227.588315	358.904654	176.974742	233.278632	123.830225	283.038535	287.131741	220.582464	161.014566	255.93543
hsa-miR-153-3p|MIMAT0000439	0.943852	81.516051	1.785923	0.765052	NA	19.885172	10.227456	150.527795	0.265996	NA	2.999601	2.569062	2.446895	1.914011	2.979941	1.77525	12.547269	2.203972	0.575714	1.106772	1.512202	58.981614	0.84577	1.879465	2.258385	0.672918	0.622977	1.36913	2.259552	1.135204	NA	2.90649	1.390323	0.328925	3.260294	0.825102	6.603048	5.710136	3.548874	1.002591	2.181792	2.685312	1.476446	0.68339	3.442363	0.849502	1.37692	NA	NA
hsa-miR-191-5p|MIMAT0000440	669.505354	916.438023	636.383959	1377.859907	1104.008158	624.779298	475.82011	1413.719833	970.089218	1672.1513	1687.650753	676.305139	452.40362	651.352235	421.363861	727.379371	8516.323447	867.263117	474.963796	1771.467703	402.056824	6770.786859	1201.585681	437.915269	445.184316	682.675159	4755.182547	399.296582	808.354466	451.162254	451.730147	503.238386	1120.600063	653.573203	475.595279	503.312788	1271.637018	1929.169203	595.391975	1102.51667	3855.225065	555.731382	334.348143	712.365487	1445.026463	4058.921471	698.098063	193.82081	2209.542933
hsa-miR-191-3p|MIMAT0001618	0.314618	6.793005	4.762463	7.268	4.902345	0.320729	1.461066	4.26754	2.925961	8.780988	8.06143	2.890194	2.446895	1.177853	2.383953	1.6569	34.368608	7.273107	2.014999	1.897322	1.701228	32.011388	6.76616	2.631251	1.976087	6.39272	29.279914	1.466925	3.389328	0.81086	10.360784	4.705748	13.208065	2.850681	2.852758	1.650205	1.375635	3.426083	3.002894	10.025916	28.363286	3.580414	0.805334	0.956746	7.267207	28.033571	7.159982	4.902084	17.787018
hsa-miR-9-5p|MIMAT0000441	4132.81124	87.073965	606.023265	1149.109151	218.644599	15410.367426	325.573944	8599.482383	940.29761	402.25295	12573.579289	759.157338	282.480386	413.867797	112.939817	637.906736	260.765009	675.517524	213.87764	520.340966	490.331641	3050.156047	7321.578648	1573.111929	297.542336	126.172099	403.689021	185.321339	1751.717121	148.387298	1510.602192	5964.952683	194.645171	5983.029033	699.740441	239.6924	151.870108	272.373454	931.170121	35081.017763	189.815836	808.917788	597.82683	247.523772	3428.973588	100.241258	431.80188	74.285406	553.373902
