Gene	TCGA-3C-AAAU-01A-11R-A41G-13	TCGA-3C-AALI-01A-11R-A41G-13	TCGA-3C-AALJ-01A-31R-A41G-13	TCGA-3C-AALK-01A-11R-A41G-13	TCGA-4H-AAAK-01A-12R-A41G-13	TCGA-5L-AAT0-01A-12R-A41G-13	TCGA-5L-AAT1-01A-12R-A41G-13	TCGA-5T-A9QA-01A-11R-A41G-13	TCGA-A1-A0SB-01A-11R-A143-13	TCGA-A1-A0SD-01A-11R-A114-13	TCGA-A1-A0SF-01A-11R-A143-13	TCGA-A1-A0SG-01A-11R-A143-13	TCGA-A1-A0SI-01A-11R-A143-13	TCGA-A1-A0SN-01A-11R-A143-13	TCGA-A1-A0SQ-01A-21R-A143-13	TCGA-A2-A04N-01A-11R-A114-13	TCGA-A2-A04U-01A-11R-A114-13	TCGA-A2-A04W-01A-31R-A114-13	TCGA-A2-A0CK-01A-11R-A22I-13	TCGA-A2-A0CL-01A-11R-A114-13	TCGA-A2-A0CO-01A-13R-A22I-13	TCGA-A2-A0CR-01A-11R-A22I-13	TCGA-A2-A0CS-01A-11R-A114-13	TCGA-A2-A0CV-01A-31R-A114-13	TCGA-A2-A0CW-01A-21R-A114-13	TCGA-A2-A0D3-01A-11R-A114-13	TCGA-A2-A0EP-01A-52R-A22V-13	TCGA-A2-A0ES-01A-11R-A114-13	TCGA-A2-A0EW-01A-21R-A114-13	TCGA-A2-A0T3-01A-21R-A114-13	TCGA-A2-A1FV-01A-11R-A13P-13	TCGA-A2-A1FW-01A-11R-A13P-13	TCGA-A2-A1FX-01A-11R-A13P-13	TCGA-A2-A1FZ-01A-51R-A14C-13	TCGA-A2-A1G0-01A-11R-A13P-13	TCGA-A2-A1G1-01A-21R-A13P-13	TCGA-A2-A1G4-01A-11R-A13P-13	TCGA-A2-A1G6-01A-11R-A13P-13	TCGA-A2-A259-01A-11R-A16E-13	TCGA-A2-A25A-01A-12R-A16E-13	TCGA-A2-A25B-01A-11R-A168-13	TCGA-A2-A25C-01A-11R-A168-13	TCGA-A2-A25D-01A-12R-A16E-13	TCGA-A2-A25E-01A-11R-A168-13	TCGA-A2-A25F-01A-11R-A168-13	TCGA-A2-A3KC-01A-11R-A214-13	TCGA-A2-A3KD-01A-12R-A214-13	TCGA-A2-A3XS-01A-11R-A22V-13	TCGA-A2-A3XT-01A-11R-A22V-13
hsa-miR-154-3p|MIMAT0000453	0.562426	0.471926	2.521757	3.162206	0.81086	0.68339	2.130301	0.550254	4.181423	0.974044	1.918079	NA	1.237654	0.826152	0.617546	0.377083	0.751786	2.456913	1.489971	3.8695	1.767203	2.681834	1.861975	1.983574	1.437809	2.295158	6.063284	1.605663	NA	0.282444	0.387958	0.504116	0.641457	1.727142	3.140574	1.912423	1.091067	1.22261	NA	0.294463	0.622977	NA	0.672918	1.699004	0.988168	2.550226	2.83538	2.906492	3.676169
hsa-miR-184|MIMAT0000454	13.029519	1580.794007	1.534981	14.071815	7.135564	16.811389	9.586353	2.201016	NA	0.730532	55.240671	198.120976	17.327162	39.930659	12.350918	185.524979	4.134822	49.138265	7.449855	0.892962	85.369433	402.98073	2.393968	65.457979	125.681447	17.213685	199.208216	20.552483	4.144313	4.236659	NA	1.764407	0.641457	1.727141	1.142028	0.764969	NA	2.037684	67.652364	115.28228	6.852746	969.806193	1.682295	NA	2.964503	13.019578	324.934498	3.183301	13.033691
hsa-miR-185-5p|MIMAT0000455	62.616679	58.204178	82.889003	49.646632	32.920898	52.347655	80.00463	111.701564	15.471266	35.796087	22.505459	35.453228	39.192389	21.47994	34.582567	28.281247	72.171443	57.327975	63.62177	47.624618	75.445916	44.603121	36.707517	28.431242	131.940146	43.225476	118.331831	22.800411	15.195816	30.786386	42.287447	55.452798	99.746593	48.359951	49.107164	58.520131	68.73722	27.304957	33.335948	15.312079	23.050144	20.727017	52.151134	50.120629	67.195402	91.13705	112.092005	75.568799	188.153041
hsa-miR-185-3p|MIMAT0004611	8.530117	4.247333	2.960321	3.162206	2.108235	1.913492	3.313801	5.227413	0.418142	1.461065	2.557439	2.780645	1.650205	1.652303	3.705276	7.541665	12.028574	8.735691	3.724928	8.631963	3.94222	3.105281	5.585926	2.644767	9.303471	5.355369	6.845643	2.569061	2.072157	2.259551	2.715708	6.049396	3.528016	6.908565	5.139122	3.824846	6.546401	1.22261	NA	0.588927	3.737861	2.181792	3.02813	11.043528	8.893509	5.234674	4.536607	12.871609	25.733186
hsa-miR-186-5p|MIMAT0000456	321.613517	127.10534	282.655883	135.81674	155.036347	141.735037	204.627225	168.652854	592.925865	150.002656	198.71297	305.870985	167.495892	122.821198	185.263752	109.731236	790.126949	277.631194	189.077346	363.435369	131.99637	174.319159	131.934259	252.134436	309.63646	244.434338	231.382737	237.959218	188.566255	214.939816	524.907498	321.12212	220.340544	313.18825	369.445755	835.728648	738.652354	359.854869	131.382853	129.416505	388.114598	213.815539	308.196376	496.109278	370.56288	115.968203	173.525228	614.515521	568.469492
hsa-miR-186-3p|MIMAT0004612	0.187476	NA	NA	0.15811	NA	0.136678	0.2367	0.275127	0.418142	NA	NA	NA	0.825103	NA	0.617546	NA	NA	NA	NA	0.297654	0.135939	NA	0.265996	0.440794	1.184078	0.765052	0.19559	NA	1.381438	0.282444	0.775916	NA	NA	0.287857	NA	NA	2.182133	1.630147	NA	0.147232	NA	NA	NA	NA	NA	0.134222	NA	0.138404	NA
hsa-miR-188-5p|MIMAT0000457	1.968489	0.629235	1.315698	1.106771	0.324344	0.136678	0.2367	1.100508	1.254427	0.243511	1.150848	1.390322	1.237654	0.826152	NA	0.377083	4.510716	1.364952	1.638968	3.274192	0.95157	1.976088	1.329982	1.322383	1.606963	0.765053	6.356668	0.642265	NA	1.694664	1.551833	0.252058	1.924372	0.863571	0.856521	5.737268	3.2732	0.407537	NA	0.147232	0.622977	2.181792	0.672918	1.699004	0.988168	1.342225	1.323177	10.657139	13.367889
hsa-miR-188-3p|MIMAT0004613	2.437177	0.314618	0.438566	0.31622	0.324344	NA	0.2367	0.275127	6.272135	0.487022	1.022975	2.085484	1.237654	0.550768	1.235092	NA	6.766073	1.637942	1.04298	2.678884	0.407816	0.282298	2.127971	1.101986	1.522386	1.530106	1.564718	0.963398	3.453595	2.541996	1.163874	1.008233	NA	1.439284	0.856521	1.529939	1.091066	0.407537	NA	NA	2.491908	1.090896	0.672918	1.699004	NA	0.805335	0.189025	6.228197	6.349747
hsa-miR-190a-5p|MIMAT0000458	1.968489	2.045012	2.302473	1.739213	2.594751	4.373695	4.615651	5.777667	15.88941	2.678619	3.708287	6.256452	5.77572	1.652303	4.322822	0.754166	1.127679	2.183922	7.449856	2.381231	3.942219	6.21056	1.329981	3.746753	2.706464	2.677684	8.801541	3.853591	1.381438	1.694664	5.043457	6.805571	5.452387	1.727142	3.997096	5.737269	9.819601	4.075367	NA	1.177852	0.622977	1.090896	1.682295	NA	2.964503	2.013336	4.914657	4.567345	17.044059
hsa-miR-193a-5p|MIMAT0004614	645.664208	497.881683	513.999524	428.004558	220.87814	212.397538	184.862769	136.187867	436.958768	444.163703	247.560044	614.522616	311.476357	180.651807	708.942619	489.454112	160.13039	395.836022	259.552987	324.740363	408.495455	200.0083	480.123677	258.96675	888.396988	376.405928	610.924747	461.467466	514.585565	275.665254	240.922068	616.78637	444.850558	591.833674	306.06325	364.507735	597.35918	412.834634	1019.687819	121.024307	720.784254	1514.163099	315.598472	1165.517006	3171.030086	381.594449	266.714703	357.083344	604.562794
hsa-miR-193a-3p|MIMAT0000459	38.24492	14.000465	17.433006	8.854177	4.865158	11.890982	3.195451	5.227413	24.6704	15.828204	9.846138	14.598388	11.138888	6.058446	14.8211	6.410416	7.893753	13.922508	15.495699	21.133425	20.118913	14.820657	18.619752	10.579066	31.800958	16.066107	29.338471	9.312844	20.030849	15.534416	31.424616	76.877744	26.941204	8.059992	17.986926	49.340502	66.555084	11.411026	4.902345	3.680789	12.459539	6.545374	8.747933	12.742533	5.929006	24.294263	8.506139	33.632268	37.430088
hsa-miR-194-5p|MIMAT0000460	154.104525	444.71138	213.91064	243.806069	98.924865	165.927033	207.941027	58.877178	261.757117	72.322709	221.474172	355.227438	121.702682	156.142645	20.996559	37.331246	441.674198	176.078781	330.773612	164.007278	193.848426	256.185648	270.518437	206.512208	385.840353	251.702335	203.511189	96.660897	100.154238	111.565345	93.109977	130.818195	62.862805	114.854882	59.385408	152.61132	114.016499	130.004194	83.339869	114.693352	71.642341	194.179418	89.498075	158.856911	171.941177	226.970177	189.781406	149.891959	667.726071
hsa-miR-195-5p|MIMAT0000461	45.83766	6.606961	17.761929	24.348985	31.137007	38.406505	19.527757	58.877179	156.803384	37.257153	39.512426	26.41613	28.053499	9.087667	28.40711	7.918749	16.163397	21.839228	104.297985	67.269773	52.608233	49.54334	29.259614	76.257441	18.860675	71.914953	86.841873	72.254825	50.422478	59.87811	76.815732	50.411635	37.845975	33.679252	65.381049	29.833794	94.377292	66.836012	71.574241	178.591833	15.574422	19.636121	61.571983	32.281083	15.810683	70.332566	83.360159	68.786985	67.173643
hsa-miR-195-3p|MIMAT0004615	7.780216	1.887703	5.482078	6.482521	5.513845	4.100339	3.550501	4.402032	20.488975	3.896173	3.32467	3.475807	5.77572	0.550768	3.705275	1.885417	1.127679	1.364952	10.280801	5.060116	5.437544	5.363667	3.191957	6.832314	2.199002	8.033054	6.845644	12.845302	5.525751	6.213766	2.715707	3.024699	5.131657	4.029996	5.710135	1.529939	15.274937	13.856246	4.902345	4.122483	3.114885	14.181643	2.691672	5.097012	24.704192	8.187569	12.286645	3.736918	7.018141
hsa-miR-206|MIMAT0000462	1.781014	0.157309	0.219283	0.15811	0.162172	NA	NA	NA	NA	NA	0.895104	NA	0.412551	NA	NA	NA	1.503572	0.27299	NA	NA	0.271877	0.282298	0.265996	NA	0.169154	NA	0.488975	0.321133	NA	1.694664	0.387958	NA	NA	NA	NA	NA	NA	0.407537	NA	NA	NA	NA	NA	NA	0.988168	0.134222	0.756101	1.107235	0.334197
hsa-miR-320a|MIMAT0000510	935.594435	858.118353	245.706687	438.439836	402.510681	368.893795	502.514287	376.373743	716.696004	343.837256	406.504846	282.93066	256.194457	101.892027	93.86697	240.202054	486.029566	342.329913	428.366726	427.728602	170.059175	500.373621	575.084421	508.456418	125.173983	520.235834	400.861301	526.978511	288.029774	347.123565	690.17771	300.70541	398.986369	511.521614	500.207851	998.667045	387.328778	1247.062172	1440.309041	865.721325	812.984834	2644.330944	501.323798	747.561928	1048.445908	266.028909	430.032568	348.502268	287.075422
hsa-miR-200c-5p|MIMAT0004657	53.899089	17.303946	88.480721	21.344889	6.649048	25.422099	43.789516	37.967527	67.739061	40.909815	49.870051	65.345165	10.726338	152.28727	56.814218	23.002081	133.441993	20.747267	67.793691	79.473581	32.217445	61.258716	17.023776	37.46753	86.268557	53.171162	19.070006	36.930243	71.144045	29.091722	61.68536	116.450878	26.941202	33.679251	24.268075	138.841877	137.47444	31.380323	31.37501	45.052845	39.87052	52.362989	59.889688	159.706412	33.597701	21.34137	39.506289	53.147287	76.196969
hsa-miR-200c-3p|MIMAT0000617	14242.295056	12563.765036	24671.209702	16121.241501	4436.212599	6390.377655	11252.012097	16082.824233	11649.86431	8813.14296	9049.496027	17116.957418	3560.731699	8287.401605	14712.411992	4214.282856	22205.875056	6614.829438	10522.921791	5169.652284	7838.7627	7148.07361	10283.956572	6384.687502	25232.030701	13527.27929	3243.367894	5831.44588	6337.345721	5643.511728	12017.006534	18731.955785	16391.155463	9508.199461	5264.744713	25176.27755	25277.840204	6407.698859	23695.976155	15633.042524	18013.99954	17465.23861	17648.279973	36252.506035	6000.154155	9018.675441	8383.839322	9551.841029	15422.199718
hsa-miR-155-5p|MIMAT0000646	77.052263	264.43574	220.160206	215.978656	135.251375	246.29367	451.978818	165.626458	112.898437	205.52312	322.620864	212.024206	348.193436	264.643882	47.551031	65.989578	234.933085	221.941162	186.097407	1773.421714	280.305366	845.765512	243.120796	203.426648	447.243266	438.757724	917.902941	189.789335	209.978542	190.932084	107.85239	203.915068	442.926188	272.600433	369.445752	1432.021989	719.013148	72.949064	290.218841	219.816657	372.540178	331.632262	1502.962017	316.014815	1608.736983	138.517576	98.671209	428.084797	1131.926028
hsa-miR-155-3p|MIMAT0004658	0.093738	0.157309	0.767491	NA	0.324344	NA	0.2367	0.550254	0.418142	0.730532	0.63936	0.695161	1.237654	0.550768	0.617546	NA	1.127679	0.27299	NA	4.762462	0.407816	0.564596	NA	1.322383	1.353232	3.060211	0.684565	NA	1.381438	0.282444	NA	0.252058	NA	0.575714	0.285507	2.677392	0.545533	NA	NA	NA	NA	NA	NA	NA	2.964503	0.134222	0.378051	0.553618	2.005183
hsa-miR-194-3p|MIMAT0004671	1.406064	1.415778	0.877132	1.106772	0.648688	1.230102	2.130301	1.100508	2.508853	0.730532	0.767232	2.780645	0.412551	0.826152	NA	1.508333	4.134822	1.09196	1.638968	0.595308	1.359387	0.705746	0.797988	1.322382	1.776117	3.825263	1.075744	1.284531	5.525751	1.694664	0.775916	0.252058	0.320729	0.287857	NA	1.147455	NA	0.407537	2.941407	0.883389	NA	6.545374	2.691671	2.548507	6.917174	0.536889	1.512202	0.415213	2.33938
hsa-miR-106b-5p|MIMAT0000680	356.202672	221.018568	344.164785	160.481944	118.223323	294.814344	144.742104	219.826477	545.257638	129.791259	198.712969	127.909684	101.90021	140.996532	110.540706	34.691663	1561.083353	161.337301	385.753549	293.486709	234.358125	328.595145	105.600607	127.609999	336.362797	136.944432	327.417331	110.469595	97.391363	358.138877	697.548915	219.290617	288.976463	109.961316	110.491116	215.338779	594.085977	55.017449	84.320339	411.364861	206.828325	107.998665	317.280766	152.910394	56.325557	229.788847	159.915406	832.087231	563.456533
hsa-miR-106b-3p|MIMAT0004672	318.988866	318.235276	291.317567	220.405745	137.035264	183.01178	145.452205	231.106683	487.135849	341.645657	309.833671	357.312924	184.823054	230.771668	193.291847	227.381224	1800.527154	254.700007	280.263587	278.604017	185.420233	267.901024	229.820971	273.733366	564.213281	184.377699	289.277316	269.751337	230.700107	420.841424	379.811117	295.412187	375.893913	402.136013	144.751931	278.066235	660.641064	138.154927	448.074359	274.881243	780.590035	761.445132	366.740231	1005.810595	1618.618661	304.550755	292.611169	1252.836598	862.563059
hsa-miR-29c-5p|MIMAT0004673	51.368177	24.068216	26.20433	19.447565	15.568504	22.278507	37.753663	81.71272	36.796526	46.510565	34.653291	76.467748	26.403291	43.235265	69.78268	15.837499	29.695543	39.856592	34.716329	36.90908	42.412842	18.772832	61.977179	70.747511	39.412887	127.763797	25.720062	53.95027	85.649141	80.496516	72.16023	42.849889	26.620476	92.402049	95.073752	27.53889	250.945406	46.459179	13.726566	9.717284	67.281505	78.544485	25.907338	95.144243	31.621366	28.992049	21.170835	14.394058	21.388622
hsa-miR-29c-3p|MIMAT0000681	2312.692703	661.639925	1037.757147	1244.486102	629.389183	2099.783381	2108.050985	6521.885665	697.879599	1595.726291	1218.875174	1453.58234	658.432136	452.180287	955.34341	496.995777	624.358163	964.747933	3822.819176	2856.584119	5235.130937	4007.646895	1540.119715	1754.582384	1850.798867	2728.56045	4983.139182	1477.53084	1630.787276	1440.463932	3156.428252	735.757831	1301.195903	859.252684	2697.753406	841.083429	2926.787218	879.056572	651.031453	1460.683884	621.73093	496.357501	3897.203724	683.849262	768.794455	4772.816404	3174.49096	2531.970029	2042.613487
hsa-miR-30c-1-3p|MIMAT0004674	1.12485	0.314617	0.219283	0.474331	0.324344	0.410034	0.4734	0.275127	7.526562	0.974044	0.383616	3.475806	2.062756	NA	2.470184	1.508333	2.255358	0.818971	0.446991	0.892962	0.135939	1.270342	0.265996	1.54278	0.676616	1.912631	0.977949	1.605663	1.381438	0.847332	1.939791	1.008233	NA	1.151428	0.856521	1.912424	3.2732	2.445221	NA	1.030622	1.868931	1.090896	NA	3.398008	NA	0.268444	0.37805	0.692022	1.002591
hsa-miR-200a-5p|MIMAT0001620	781.489911	253.581445	594.695697	638.765576	441.107596	747.218366	672.46495	954.140454	1065.008591	304.388504	261.498083	2663.163053	896.474335	1262.084188	1672.93167	700.243672	1425.761897	461.353709	607.163274	261.340091	920.847993	1050.572879	377.715025	792.328056	753.158337	1068.396093	245.758587	651.899065	967.006433	820.781997	675.823256	683.077669	599.121012	989.076122	714.337924	382.102022	417.333123	187.466865	395.12903	774.437783	1134.440903	975.260669	747.94819	1230.079175	123.520961	333.542809	578.795482	605.657638	310.469228
hsa-miR-200a-3p|MIMAT0000682	458.470334	136.386548	522.77085	281.120098	146.927753	263.925126	294.573258	787.41349	584.563019	90.82953	48.847075	616.608098	146.043216	144.851908	493.419125	59.202075	292.068811	156.423474	528.194798	55.661273	899.369697	646.604108	124.220358	211.360948	333.910062	349.246557	178.084519	171.805912	176.133316	217.199365	230.447196	320.618005	139.19621	234.891187	259.811157	239.435304	418.969724	123.891146	44.121107	164.604838	199.352603	221.451809	109.349151	253.151652	15.810682	192.877671	316.239334	551.264708	129.334327
hsa-miR-302a-5p|MIMAT0000683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-302a-3p|MIMAT0000684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-219a-2-3p|MIMAT0004675	0.093738	NA	0.109642	0.15811	NA	0.273356	0.11835	NA	NA	NA	0.127872	NA	NA	NA	NA	NA	0.375893	NA	NA	NA	0.135939	NA	0.265996	NA	0.338308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.545533	NA	NA	NA	NA	NA	NA	NA	NA	1.610669	1.323177	NA	NA
hsa-miR-34b-5p|MIMAT0000685	0.374951	0.471927	0.328925	1.422991	0.81086	0.410034	0.9468	0.275127	5.853992	0.487022	1.022976	1.390322	NA	NA	1.235092	NA	1.879465	0.545981	0.744985	0.297654	1.087509	0.282298	1.595977	NA	0.084577	0.765053	0.488975	1.28453	NA	0.847332	NA	1.26029	0.962186	1.727142	9.421725	0.76497	NA	0.815073	NA	0.294463	0.622977	34.908661	NA	1.699004	NA	1.208001	0.189025	0.692021	0.668394
hsa-miR-34b-3p|MIMAT0004676	0.468689	0.786544	0.65785	0.47433	1.62172	0.68339	1.4202	0.550254	8.780989	1.461065	1.150848	2.085483	0.825102	0.550768	3.705276	NA	1.503572	0.81897	1.191976	NA	1.223449	0.564596	1.861972	0.440794	0.930347	0.382526	1.17354	2.569062	0.690719	0.564888	0.775916	3.024697	0.962186	4.893568	16.8449	3.059876	2.182133	0.815074	2.941407	1.766779	3.737862	177.815984	0.672918	5.946515	4.940839	0.805333	0.567075	0.830426	0.334197
hsa-miR-34c-5p|MIMAT0000686	3.280815	3.146172	4.276021	6.166302	6.000361	5.740474	11.479953	1.925889	37.632811	9.0099	10.485497	10.427419	1.237654	1.927687	8.028097	1.885416	7.517859	4.913826	9.386819	4.762461	9.515703	8.751245	10.107865	5.289532	3.890542	3.825262	6.747849	12.524172	5.525751	3.671771	14.742412	15.627607	14.432787	12.377844	75.659291	2.677393	6.546401	15.89393	4.902345	84.510892	14.328469	171.270612	8.747932	0.849502	1.976335	6.308454	9.073214	4.290536	4.344563
hsa-miR-34c-3p|MIMAT0004677	1.687277	1.887705	4.93387	4.427088	2.270407	2.323526	2.24865	1.925889	19.234548	6.331282	4.859134	6.951613	0.412551	1.927688	9.880734	1.885416	4.510716	1.091961	4.320916	2.381231	10.059455	4.234473	5.319927	4.407944	8.034816	2.295157	6.063285	4.495856	5.525751	2.824439	NA	3.528814	6.093844	4.893568	29.978213	0.76497	4.909801	5.297978	11.765628	4.564177	6.852746	369.813609	2.018754	8.495022	11.858012	5.234675	5.481733	5.67458	8.35493
hsa-miR-299-5p|MIMAT0002890	0.37495	1.573086	2.08319	2.213544	1.946064	1.503458	2.24865	0.550254	10.871701	1.704576	2.045952	0.695161	2.475307	NA	0.617546	NA	0.751786	4.640837	1.638967	1.48827	2.310957	2.117236	1.861975	3.96715	0.676616	0.765052	8.312566	13.808699	3.453595	5.366435	3.103665	1.512349	0.962186	4.317854	5.139122	4.20733	1.636599	4.075367	1.960938	1.177854	3.114885	2.181791	0.672918	3.398008	2.964503	3.758228	7.182962	4.290537	3.341972
hsa-miR-299-3p|MIMAT0000687	0.37495	0.157309	0.328926	0.316221	0.162172	0.273356	0.2367	NA	0.836284	0.487022	1.406592	NA	1.650205	NA	NA	0.754167	NA	NA	1.638968	0.297654	1.359387	0.564596	0.797988	0.220397	0.338308	NA	4.009591	0.321133	0.690719	0.564888	NA	0.252058	0.320729	0.863571	0.571014	0.382485	0.545533	1.222611	NA	0.294463	0.622977	NA	0.336459	NA	NA	0.671112	1.512202	1.384043	2.005183
hsa-miR-301a-3p|MIMAT0000688	17.247709	20.764733	24.669348	6.640632	5.351673	3.690305	4.615652	10.179699	18.398263	4.383195	2.557439	7.646775	4.538066	6.609213	8.028096	NA	22.177684	5.186816	6.555873	10.71554	3.534404	1.976088	2.925961	3.08556	12.432821	4.20779	4.498566	4.816988	2.762876	21.748181	6.207331	18.148188	6.735301	8.059993	3.997095	13.004474	12.001734	4.075367	NA	1.472315	32.394799	9.818061	2.355213	12.742532	5.929006	4.295118	3.213429	18.407783	9.023325
hsa-miR-99b-5p|MIMAT0000689	46434.86122	12608.912602	32961.425587	24011.103137	25667.921229	18096.297545	23214.834561	35059.984565	58798.760623	50156.40699	38262.859919	97523.487764	33082.914593	17702.22469	79142.204133	47843.196696	53913.947585	79463.399223	16357.500119	32121.018916	15733.532097	14674.144557	36314.107812	36952.241239	42595.015722	37846.391953	15883.35885	54553.033276	51907.523796	73465.637592	44287.761041	56721.912778	25825.066288	54941.508929	39610.922805	13702.507382	77268.819266	37921.69346	86348.929327	20541.741314	197010.209346	197120.471968	38681.673183	247877.094022	170167.415367	17803.535366	19978.651482	44494.245421	22862.766919
hsa-miR-99b-3p|MIMAT0004678	114.078593	35.237124	122.031032	56.129152	47.354198	41.276743	47.695067	81.437593	75.265626	100.813473	67.260631	165.448396	56.9321	14.595344	114.24598	64.858325	109.384845	90.632801	47.977073	100.309352	69.32868	52.50747	44.953405	62.813211	180.318201	43.608004	57.894582	55.234798	84.958422	109.87068	59.745568	72.08864	54.203133	87.796338	57.672367	18.741742	97.650494	42.383812	68.632833	34.010481	143.284682	65.453737	137.94816	197.084508	306.331982	50.736088	68.238136	307.534569	106.608916
hsa-miR-296-5p|MIMAT0000690	1.124851	2.674246	5.482076	1.897324	1.621719	5.057084	0.82845	21.184779	31.360677	4.626705	2.173823	2.780646	1.237654	0.550768	NA	3.016667	1.127679	18.290354	3.128939	5.357769	3.398465	1.270342	1.329982	1.542781	0.338308	2.295158	4.987539	6.422652	3.453595	8.190874	3.103666	1.260291	4.490201	4.317853	1.713041	4.589816	44.733745	2.852757	0.980469	3.239094	3.737862	6.545373	8.411473	3.398009	6.917174	1.476447	2.079278	5.259367	4.344564
hsa-miR-296-3p|MIMAT0004679	0.656163	1.25847	2.083191	0.15811	0.324344	0.546712	0.11835	4.126905	2.926997	NA	1.022976	0.695161	0.825103	NA	NA	3.016667	NA	6.278777	1.191976	1.785924	0.271878	0.282298	1.861974	0.440794	0.84577	2.677684	0.78236	0.642266	0.690719	0.282444	NA	1.512349	0.962186	0.575714	0.285507	0.76497	7.637468	0.407537	NA	NA	NA	1.090896	0.336459	0.849502	NA	0.268444	0.37805	0.692022	0.334197
hsa-miR-130b-5p|MIMAT0004680	17.810135	10.696984	10.306305	5.53386	3.892126	4.510373	4.378951	16.232493	53.104079	6.331281	6.777213	11.122581	16.502058	7.986132	31.494839	1.13125	116.526809	15.833441	13.558738	11.013193	2.718772	2.540684	10.373861	6.391518	7.611931	7.268	14.082466	7.707181	7.597908	23.442846	8.923039	13.107025	5.452387	13.817129	9.992737	17.594289	30.549874	4.075367	6.863283	2.502937	26.16503	25.090599	4.373967	39.077101	22.727856	3.892451	2.83538	32.801841	20.051833
hsa-miR-130b-3p|MIMAT0000691	13.685682	17.461254	14.911249	5.059529	3.081267	6.150508	7.574403	29.438589	17.561979	4.139684	2.429567	6.951613	7.013374	4.681526	11.733371	1.13125	65.405371	9.008682	18.624641	13.096771	6.253176	4.375622	5.585926	3.305959	8.373124	4.972842	13.397902	4.174723	2.072157	20.618406	16.294245	10.082328	14.753516	9.21142	6.566656	14.151928	24.003473	2.037683	16.667974	10.60067	28.656938	20.727016	11.776063	43.32461	10.869844	7.65068	7.561013	39.860466	25.398989
hsa-miR-30e-5p|MIMAT0000692	7443.229731	2760.923036	2979.070202	3186.712915	3951.480762	4213.50791	4297.526804	5317.379637	26966.837128	4213.467417	6618.522888	11935.920026	4588.809954	3535.928645	10004.860087	2347.343484	7822.707845	4003.949622	8435.323104	13486.39886	5758.222625	6528.993581	3883.016866	7594.007131	5450.058412	8306.942204	7090.521504	7641.027765	5535.4211	5996.849055	5122.600621	4801.45629	4388.529336	5023.101952	5824.052462	5053.002795	6592.226801	8719.246776	2276.649149	4748.805364	2161.729783	3249.778003	4552.289249	3256.141901	3216.485799	3473.408785	4152.696908	11328.261454	9401.636562
hsa-miR-30e-3p|MIMAT0000693	5357.288153	2031.011185	1256.382373	3089.949417	4449.186354	6005.355863	4213.261571	2774.655849	22286.987827	5860.08746	10042.549384	10941.839326	7759.267967	3836.923192	8201.008701	5354.205648	10381.035151	4941.125533	4183.392212	10757.508244	3868.268443	5050.880023	4796.448836	7044.116032	4145.796231	6662.461427	4181.416585	12308.047039	10087.949237	5864.947752	8234.801637	4412.782574	8706.49838	8374.907059	9935.34985	4972.298562	5617.903968	8602.691293	15234.528199	19631.556077	2654.504498	4573.034371	12041.191992	3598.491284	4912.181537	2517.073769	3572.578249	5344.762581	4774.675868
