TCGA.3C.AAAU.01A.11R.A41B.07	TCGA.3C.AALI.01A.11R.A41B.07	TCGA.3C.AALJ.01A.31R.A41B.07	TCGA.3C.AALK.01A.11R.A41B.07	TCGA.4H.AAAK.01A.12R.A41B.07	TCGA.5L.AAT0.01A.12R.A41B.07	TCGA.5L.AAT1.01A.12R.A41B.07	TCGA.5T.A9QA.01A.11R.A41B.07	TCGA.A1.A0SB.01A.11R.A144.07	TCGA.A1.A0SD.01A.11R.A115.07	TCGA.A1.A0SE.01A.11R.A084.07	TCGA.A1.A0SF.01A.11R.A144.07	TCGA.A1.A0SG.01A.11R.A144.07	TCGA.A1.A0SH.01A.11R.A084.07	TCGA.A1.A0SI.01A.11R.A144.07	TCGA.A1.A0SJ.01A.11R.A084.07	TCGA.A1.A0SK.01A.12R.A084.07	TCGA.A1.A0SM.01A.11R.A084.07	TCGA.A1.A0SN.01A.11R.A144.07	TCGA.A1.A0SO.01A.22R.A084.07	TCGA.A1.A0SP.01A.11R.A084.07	TCGA.A1.A0SQ.01A.21R.A144.07	TCGA.A2.A04N.01A.11R.A115.07	TCGA.A2.A04P.01A.31R.A034.07	TCGA.A2.A04Q.01A.21R.A034.07	TCGA.A2.A04R.01A.41R.A109.07	TCGA.A2.A04T.01A.21R.A034.07	TCGA.A2.A04U.01A.11R.A115.07	TCGA.A2.A04V.01A.21R.A034.07	TCGA.A2.A04W.01A.31R.A115.07	TCGA.A2.A04X.01A.21R.A034.07	TCGA.A2.A04Y.01A.21R.A034.07	TCGA.A2.A0CK.01A.11R.A22K.07	TCGA.A2.A0CL.01A.11R.A115.07	TCGA.A2.A0CM.01A.31R.A034.07	TCGA.A2.A0CO.01A.13R.A22K.07	TCGA.A2.A0CP.01A.11R.A034.07	TCGA.A2.A0CQ.01A.21R.A034.07	TCGA.A2.A0CR.01A.11R.A22K.07	TCGA.A2.A0CS.01A.11R.A115.07	TCGA.A2.A0CT.01A.31R.A056.07	TCGA.A2.A0CU.01A.12R.A034.07	TCGA.A2.A0CV.01A.31R.A115.07	TCGA.A2.A0CW.01A.21R.A115.07	TCGA.A2.A0CX.01A.21R.A00Z.07	TCGA.A2.A0CY.01A.12R.A034.07	TCGA.A2.A0CZ.01A.11R.A034.07	TCGA.A2.A0D0.01A.11R.A00Z.07	TCGA.A2.A0D1.01A.11R.A034.07
ACTBL2|345651	2.068	0.5438	0	0.8275	1.7021	0	1.63	0	12.614	0.9925	2.9617	0	1.08	5.4173	2.3543	2.1948	0	1.5783	2.5657	0	4.7428	0.4034	1.981	6.7427	0	1.4489	1.3909	9.8714	2.8519	23.7741	6.4882	0	0	1.1119	3.2306	2.9243	4.6917	0	0.8918	0	0.4181	0	33.8102	0.8622	0.4036	0	5.7143	50.659	0.4709
ACTB|60	41867.0858	107062.534	110078.8758	98775.7551	94600.8511	94376.3015	89105.1345	80256.7992	97950.2196	79911.6698	85495.3517	126441.6048	94728.8273	133483.4524	113452.6192	84372.0165	42110.6209	112776.8308	97914.6889	82665.9547	104936.1547	45690.3681	105202.4564	250475.6224	164528.3455	57892.6016	121000.4347	170971.8145	113590.9554	248865.0547	107200.5046	143498.4945	85095.3535	93595.997	104431.9834	96187.9896	169310.992	122491.8267	173667.2121	121811.2598	55507.9431	95027.1096	125811.8933	65705.9922	117509.434	81001.8416	122817.619	197221.9934	79208.9464
ACTC1|70	7.2378	0	2.7199	0	1.2766	1.7598	1.63	0	154.5219	7.9398	1.3163	0.4284	0.36	1.8058	1.7657	1.829	1.5758	3.4722	0.9622	1.3518	2.9186	1.6137	2.7734	22.3029	10.027	4.3466	6.2592	1.0391	3.6667	5.4032	0.3605	1.0037	12.9293	0	2.7691	1.2533	2.681	1.7865	1.3376	5.5376	1.2542	241.3135	0	0	4.0359	0.6139	1.9048	0.8237	0.4709
ACTG1|71	53008.5269	91177.814	101164.0979	177436.4915	79073.1915	81289.3386	100555.0122	71007.8452	103222.435	75340.005	70620.8145	95921.705	61964.1796	77873.1722	55115.362	79906.3557	52699.023	193217.803	64515.3945	67767.8611	109905.1441	54865.1538	81982.5674	121509.8548	78046.2784	74784.7505	83617.4911	82822.1847	133001.0185	98729.1639	83235.469	92233.1884	77862.2222	62330.9859	76535.8255	73274.5692	142982.5737	80499.1514	98434.9571	71451.7766	84454.4314	77212.6766	71664.803	79134.071	100740.1877	303941.0681	105921.9048	70535.4201	95554.5615
ACTG2|72	252.6349	279.4997	83.4089	2005.3786	235.7447	72.1513	247.7588	66.4226	6172.7672	2711.7691	448.2106	632.3237	183.6018	479.2495	344.3202	1050.2058	34.3523	210.2273	71.1995	1361.2293	331.6308	250.1261	177.8922	1373.9627	392.5954	220.5922	47623.4026	1383.0368	130.7802	60.516	108.8582	151.5557	219.798	97.4796	575.5163	924.4909	1745.9786	183.6534	668.3759	47.9926	71.0702	856.4338	1216.0223	129.0415	1051.7607	88.3978	1044.7619	75.7825	261.3302
ACTL6A|86	1448.601	1272.4307	1275.612	1170.4592	1094.4681	1058.2197	1009.78	1668.9331	1142.0205	954.0981	1272.2336	1239.3716	938.5294	1485.7819	2528.5462	1665.4778	2851.8752	1025.2525	1457.6652	3193.4142	2762.1306	1152.5971	1044.7702	1508.2988	1182.7998	1359.7754	3275.3195	1867.775	1133.8358	734.8372	1001.3517	1186.0154	986.6667	979.2439	2697.127	615.3525	940.3485	915.0514	420.0201	1422.2427	1261.2876	986.2543	1388.5118	1670.0675	1250.7315	1276.2431	872.8571	3530.8896	1715.362
ACTL6B|51412	133.0383	0.5438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649.2279	0.3157	0	0	0	0	0	0	0	0	0.3477	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8361	0	0	0	0	0.6139	0	0	0
ACTL7A|10881	0.6893	0	0	0	0	0.5866	0	0.523	0.4505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3573	0	0	0	0	0	0	0	0	0	0	0
ACTL7B|10880	0.3447	0.5438	0	0.8275	0.4255	1.1732	0	0	0	0	0	0.4284	0	0	0	0	0	0	0.3207	0	0	0	0.3962	0	0	0	0	0	0.4074	0	0	0	0.404	0	0	0.8355	0	0	1.3376	0.4615	0	0	0	0	0	0.6139	0	0	0
ACTL8|81569	2.068	0	20.8522	65.3703	0.4255	0.5866	0	0	0	0.6616	0.6582	2.142	1.8	0	0.2943	0	67.4441	8.5227	0.3207	1658.618	31.3754	0.4034	2.7734	394.1909	0	0	37.2077	0	0	41.0644	0.7209	7.6949	0	1.1119	3818.6224	0	7.3727	0.3573	1.3376	0	0.4181	1.1455	0	94.8412	111.3914	3335.7888	3.3333	7.8254	0
ACTL9|284382	0	0.5438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3857	0	0	0	0	0	0.3605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN1|87	5449.056	5684.6112	5663.6446	9787.7534	7279.5745	7924.3291	5735.9413	4929.9163	9879.4909	9247.8703	8169.1485	6303.5304	5134.3713	10336.5491	8494.7028	5152.6292	2954.9322	7279.6717	5018.2809	2622.1575	8262.313	3341.6036	5885.103	6192.9461	5256.074	7038.667	6806.5722	4179.2441	4875.5347	6118.0602	4201.8564	2690.8665	4482.4242	4967.3832	10080.5354	7643.2376	14961.7962	3966.7709	4959.0904	6104.2916	2452.7592	5117.984	6867.489	3377.2094	5787.5088	2862.4923	9830	401.1532	5048.6168
ACTN2|88	3.1019	1.0875	8.1596	0	0	1.1732	10.5949	0	0.901	2.9774	8.5561	5.1408	0.72	3.2504	37.0806	0.3658	4.7274	999.053	0.9622	8.1106	5.1076	0	2.3772	16.5975	46.6641	0.7244	74.0676	9.3519	3.6667	10.2661	1.0814	3.011	3.2323	34.8406	1.8461	4.1775	0.6702	0	12.9306	0.4615	0	0.3818	0.8596	15.5195	1.6144	52.1793	7.619	0.4119	0.4709
ACTN3|89	1.3786	1.6313	1.8132	2.8962	0.8511	0.5866	0	0	0	1.3233	3.2908	1.7136	0.72	0.7223	1.7657	1.4632	2.2061	1.5783	0.6414	0	2.189	1.2103	1.5848	0.5187	2.6996	1.0867	0	0	0.4074	1.0806	1.0814	2.3419	0.404	1.1119	1.8461	2.5065	3.3512	0.3573	2.2294	1.3844	0.8361	0.3818	0	0.5748	0.8072	1.2277	0.4762	0.8237	1.8835
ACTN4|81	7890.1745	11765.2311	11194.4062	12244.5056	12815.8	9130.0953	8063.586	8231.2814	21022.7278	12702.0925	10838.6179	11746.2908	12934.4181	9905.3365	12470.7004	12472.5267	7814.7305	7457.4968	8177.678	23549.3642	17215.0675	35344.2179	9979.0095	16079.1753	13254.6857	10505.8154	11038.2474	9257.4049	11095.4573	12477.5415	8400.119	9641.0539	9538.5939	6538.7991	16656.1763	12795.7389	15722.9826	9362.8048	9712.0633	9206.9036	9238.4657	15074.1046	7370.3388	13807.6678	7866.1729	6757.3788	13211.7905	13005.9308	6551.8117
ACTR10|55860	850.2733	1086.46	572.0762	956.5577	1114.8936	1027.1301	1060.3097	1140.6904	923.5274	1182.367	850.3497	1009.3188	993.9699	980.8905	934.9617	1406.4929	1371.2575	1171.4015	883.5792	1056.2707	677.8548	981.9465	1104.5959	553.4232	843.039	1247.1249	813.0053	601.6366	1180.2811	814.8048	1321.0778	1083.3055	1101.8182	780.5782	928.1181	798.329	990.6166	974.7209	1130.3088	1307.7988	1836.1204	924.3986	1244.3885	617.0427	837.0497	589.9325	1071.4286	580.313	1311.3596
ACTR1A|10121	2475.3397	3218.5971	1905.7117	3710.7985	2589.7872	2799.2374	3011.4099	1367.1548	2176.3712	2782.5655	2897.9021	3264.0069	3171.6317	3816.6609	3063.2725	2520.3475	2537.3464	2807.4495	2254.009	4305.9184	1825.9759	2368.5325	2587.1632	4201.7635	3014.6548	3693.5615	1979.3097	2761.9171	3384.396	4087.5321	3752.726	2429.2405	2498.1818	2704.2254	3418.4839	2350.2872	3660.8579	2923.448	3645.5245	3416.7051	1853.2609	2775.105	2403.3919	3722.3739	3642.0139	2594.8435	3919.5238	2027.1829	5360.8005
ACTR1B|10120	1396.9022	2559.5432	1794.1976	1174.1829	1194.4681	1596.7151	1196.414	1820.6067	1356.0086	1198.9083	1040.8885	1116.4197	1504.455	1152.7992	1367.5692	815.7293	1022.3763	865.5303	1110.0064	666.9618	1296.2422	1370.4488	887.8764	935.6846	1350.1735	1085.5746	1313.3965	3585.9202	1423.5078	1393.4891	1390.2857	844.4296	1909.899	1263.1579	821.9684	1528.1462	1391.4209	1522.1081	2191.9518	1166.5898	799.3311	1339.8244	1255.8496	1607.9897	883.8664	1014.1191	1251.4286	1489.7035	1044.379
ACTR2|10097	4257.2258	5848.2871	5219.4016	4937.9396	4291.4894	3927.8487	4950.2852	1650.6276	4350.0394	7168.9687	6416.7832	5164.4052	7091.7109	8614.5734	8011.4773	7194.8788	5052.6316	7602.904	9066.068	12222.9469	6635.1696	6282.1987	6527.7338	9170.6432	7016.9688	5498.8681	8276.1019	7818.6778	5515.991	8311.2252	6416.8694	7910.6725	3531.7172	9108.599	7843.083	4645.4308	5369.9732	5184.1	2876.3794	5433.318	6005.0167	6319.2058	3724.8563	7266.5613	10021.5922	5230.2026	6183.3333	8412.2735	7330.9005
ACTR3B|57180	359.8238	144.6438	153.2185	135.2917	235.3191	197.0963	158.1092	273.0126	886.5863	184.6001	197.7787	268.1806	141.4814	122.4307	145.6739	106.813	935.3924	132.2601	112.8929	42.1751	743.1594	152.0928	215.1347	667.5311	185.4994	211.1745	719.8122	873.3602	155.6325	124.8143	92.9981	137.1696	275.9596	102.298	384.9083	160.4178	382.7078	180.0804	171.6643	210.4292	112.4582	248.1863	269.3358	242.5636	198.1637	265.1934	211.4286	793.6573	1254.3849
ACTR3C|653857	21.0242	70.6906	19.9456	43.4423	17.8723	25.8102	14.6699	8.3682	33.3371	32.7516	32.9083	40.6983	45.0005	45.5052	29.4291	20.8505	48.2194	58.0808	30.1475	15.6805	67.8584	18.1543	42.7892	104.2531	136.5214	16.2999	48.3352	32.7315	10.5928	24.8548	59.836	42.4891	17.3737	57.0793	34.6141	14.6214	18.0965	42.1617	32.9952	31.8413	37.2074	17.9458	33.2372	122.4314	55.2921	54.0209	13.3333	96.7875	40.0235
ACTR3|10096	1979.031	5526.9168	3279.2384	3657.4266	2646.383	3142.3962	3830.4808	3095.1883	3100.3491	3994.0452	3229.2884	3345.4036	2924.6692	4373.9194	5855.2089	4025.9717	4329.0262	5222.5379	4177.3573	5768.8005	4823.4221	2747.7559	3417.1949	5924.7925	8040.4936	3273.3859	7864.0355	5702.5588	3619.8818	9065.514	5776.3359	4094.0114	2155.5556	5395.4781	6961.1169	3038.329	3205.7641	3017.7758	2592.3531	3101.0614	3193.1438	2938.5262	3147.7901	4757.8675	7518.1112	3515.6538	3733.8095	13119.4399	3682.166
ACTR5|79913	367.0616	319.739	184.9501	281.7542	228.5106	261.6219	292.5835	610.3556	166.2349	242.4944	180.6664	256.6137	205.2021	173.3533	258.6816	587.4714	197.6048	281.8813	188.2617	291.1706	286.3918	220.6757	248.4152	150.4149	339.3752	191.2524	267.4085	392.7783	216.7448	169.1206	438.6771	226.8317	333.7374	383.6175	440.7523	215.9791	217.8284	227.6016	307.2121	191.0475	316.4716	226.0405	229.5085	395.7465	334.1741	589.3186	201.4286	513.1796	412.0071
ACTR6|64431	434.9594	418.7058	517.6791	415.8047	502.9787	523.2439	679.7066	593.6192	559.973	608.7172	559.1115	343.5797	458.6446	334.0662	710.1236	523.4568	1425.78	390.4672	570.2373	825.3889	629.3324	528.4922	530.5071	557.5726	487.4663	625.5547	1006.6939	541.369	578.5292	297.7171	408.7591	528.9394	670.7071	462.5649	747.6636	364.282	449.7319	529.8794	446.3271	676.0498	1290.9699	608.2474	890.5272	715.3327	621.5316	1322.2836	859.5238	598.8468	291.9364
ACTR8|93973	384.6392	276.7809	564.8232	390.1531	503.8298	295.0579	433.5778	441.9456	678.9053	442.9741	670.3414	302.4529	441.0044	365.1253	494.7028	619.2958	422.3133	485.4798	496.4721	520.7006	376.1401	398.9914	485.3407	329.3568	440.8022	650.1856	335.5646	221.3274	612.3447	415.5072	661.0796	451.3215	419.798	431.06	385.8313	458.2768	381.3673	428.7628	467.7294	449.9308	374.1639	597.5563	560.7341	394.8843	311.1694	287.2928	473.3333	315.8979	284.8735
ACTRT1|139741	0.3447	0.5438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3157	0	0	0.3648	0.4034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3818	0	0	0	0	0	0	0
ACTRT2|140625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACVR1B|91	1394.4896	965.7423	940.1632	1240.3806	1382.5532	1549.2008	1084.7596	940.3766	1896.1595	1324.9524	1577.6224	2000.6447	1048.6905	1018.8115	1429.0759	1505.9899	3204.8535	1012.9419	1368.8262	681.2905	995.2572	1518.5073	1372.4247	831.4315	862.7073	2125.1472	664.1746	921.6781	2190.6702	1505.3357	1224.4751	1011.375	1609.2929	813.9362	565.8244	1637.5979	1002.681	1240.1965	749.5263	1393.1703	2206.9398	2873.2341	1533.7812	1736.7438	2186.2577	1224.0638	932.8571	1011.1203	818.8346
ACVR1C|130399	9.6504	33.714	11.786	6.206	5.9574	9.9721	9.78	4.7071	2.2525	62.5258	6.2526	31.2735	15.1202	3.9727	7.6516	110.8368	11.3457	3.7879	4.8108	5.9478	32.8347	21.3817	5.5468	14.0041	29.6953	9.78	9.3889	0	23.6301	2.1613	6.8487	97.6915	90.101	140.4744	13.8456	201.7755	22.7882	42.1617	12.0388	1.3844	12.5418	86.2925	2.2922	5.1732	0.4036	27.6243	205.7143	2.883	13.1842
ACVR1|90	465.9787	1042.4144	590.2085	1112.1225	924.6809	880.481	859.8207	569.0377	1210.9472	1095.691	1003.044	785.6922	775.4478	1532.7317	1240.1413	915.9579	367.4756	1265.4672	762.0269	440.1353	680.7734	469.995	945.7211	636.4108	1050.9063	809.2004	385.2908	685.8034	880.0163	1933.2703	643.0567	616.5942	691.7172	949.2216	617.9762	845.953	969.1689	902.5458	532.3821	839.4093	590.301	730.4315	1056.14	799.8276	1002.1189	708.4101	1397.619	594.7282	991.6421
ACVR2A|92	212.6545	376.2915	234.8141	338.8498	444.6809	282.7394	243.6838	99.8954	1294.2899	433.711	355.0802	467.8167	221.7622	664.1597	566.2154	375.3086	370.6272	240.5303	246.6325	506.6422	284.5677	476.0464	487.7179	260.8921	380.2545	407.498	417.9779	367.3204	338.5618	467.3781	573.4883	403.814	411.7172	310.6004	229.8373	277.8068	403.4853	112.9075	290.2686	276.8805	262.5418	323.7877	361.8841	161.2301	309.555	323.5114	499.5238	569.6046	144.5556
ACVR2B|93	367.751	361.0658	317.3164	322.7141	351.4894	753.7762	187.4491	140.1674	481.1353	460.8386	471.5755	296.4553	272.1627	295.4228	152.4426	640.1463	1497.3211	261.6793	361.7704	1118.1816	406.0562	345.3354	470.2853	173.2365	183.5712	727.3386	314.3528	215.6124	842.5341	166.9593	208.3446	358.6484	445.2525	169.0141	463.8283	240.6266	317.0241	460.5628	131.5349	233.5025	541.388	532.646	490.2484	273.0277	421.35	448.7416	369.5238	324.547	288.6404
ACVRL1|94	342.9355	396.9549	618.3137	534.547	390.2128	681.0383	710.6764	170.5021	225.2506	563.0634	431.7565	458.8202	376.2038	404.1298	469.0995	438.2259	166.404	367.1086	472.4182	127.6068	389.6388	356.6314	444.9287	698.6515	578.8662	359.3226	292.7932	283.6732	663.679	454.4104	529.8729	397.7919	605.2525	1036.3232	440.2908	1342.2454	770.1072	290.8441	1618.9945	342.8703	294.7324	430.6987	490.2484	172.726	475.0277	214.2419	930.9524	146.6227	434.6086
ACY1|95	729.2981	882.5449	643.699	751.7584	629.3617	699.8094	643.0318	1185.1464	677.0808	709.2879	835.1263	704.9124	1440.7344	366.9744	459.6675	736.3512	152.537	748.6521	568.8486	597.2106	417.957	1197.3777	919.9683	457.4689	536.8299	1281.1736	319.1063	95.2799	550.4176	601.3778	1550.6894	1758.7822	978.9899	307.6353	841.3523	643.2585	1139.4102	1143.7249	1441.088	955.8329	624.5819	787.2661	970.4683	827.4177	677.2273	944.1375	552.8571	840.5231	489.5962
ACY3|91703	1.034	39.6955	1.8132	4.1374	1.7021	2.3464	9.78	6.7992	5.406	7.609	1.9745	2.9988	2.88	1.4446	37.0806	5.1212	1.2606	2.5253	35.279	0.5407	7.2966	0.4034	5.1506	23.3402	46.6641	0.7244	2.0864	10.391	3.2593	41.6048	7.5696	3.011	3.6364	40.4003	18.4608	16.7102	7.3727	21.7954	81.5963	19.8431	1.2542	3.4364	57.592	9.7715	3.6323	1.2277	6.1905	34.5964	0
ACYP1|97	128.2131	125.068	75.2493	112.5362	120.4255	116.1461	90.4645	101.4644	50.0056	30.7667	58.9058	75.8274	41.0404	15.1684	120.9535	60.3567	342.2628	53.9773	53.56	79.2135	118.9347	66.9692	99.8415	248.9627	48.5924	128.226	116.4914	521.1066	173.5588	17.8306	120.3929	110.4048	151.1111	42.9948	123.6876	52.2193	56.9705	212.9522	147.1408	88.1403	38.0435	79.0378	65.0417	15.8069	43.9915	47.2683	50.4762	88.9621	108.299
ACYP2|98	132.6936	135.9434	170.4442	95.1593	59.1489	130.811	152.4042	78.4519	135.6009	63.8491	65.1584	92.9636	62.2806	55.6175	105.0618	130.9556	84.4627	88.3838	41.6934	83.8095	210.8719	158.5477	111.3312	896.7842	80.216	38.3954	526.4714	191.7132	102.2612	109.1449	137.3344	239.545	119.1919	81.5419	155.994	116.5535	128.6863	140.4198	177.4607	77.988	49.7492	97.3654	112.8918	111.2229	45.2023	162.0626	122.381	198.9292	141.2596
ADAD1|132612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAD2|161931	1.7233	0	3.6265	0.4137	0.4255	1.267	0.815	0	1.838	0.9925	1.6454	0.8568	0.72	1.0835	1.2802	4.3896	25.6571	0.2336	0.6414	0	1.4593	0.8069	2.3772	0.5187	1.5426	0.7244	2.4341	1.5586	1.2222	2.1613	0.4722	0.6691	4.2424	0.7413	0	5.6272	2.7949	0.3573	1.3376	0.9229	1.388	0.84	1.1461	1.1496	0.8072	1.7986	2.5524	0	0.9417
ADAL|161823	147.8586	216.9657	84.3155	134.4642	91.4894	192.4036	156.4792	145.9205	217.1416	189.2317	157.6306	108.8145	298.083	159.9906	153.6198	140.1006	114.7179	143.3081	91.7255	159.7789	163.8088	355.0177	188.9857	92.3237	64.0185	182.1969	172.8245	173.0095	209.8187	97.2579	221.6815	148.2101	167.2727	174.2031	120.9184	144.1253	126.6756	150.7816	134.6561	219.197	101.1706	170.6758	183.3775	173.8756	105.7411	54.0209	154.7619	133.855	209.0642
ADAM10|102	1439.9846	2822.186	599.2747	1440.2151	1403.4043	689.8372	894.8655	650.6276	1664.6019	5187.9911	1644.0971	1168.2566	1444.6944	5053.2474	1716.8923	2742.3868	930.0347	1761.6793	2272.6106	1022.7469	1190.0766	2486.7373	1321.3154	419.6058	876.2052	1573.8477	1439.2767	245.7462	1152.9843	1017.4254	1490.8534	1096.0187	539.798	1727.9466	1433.4833	1403.6554	848.5255	666.7262	170.3266	1329.0263	1402.592	2336.3879	1861.8551	1499.3534	1756.8358	583.1799	1441.4286	1237.6442	1254.3849
ADAM11|4185	21.7135	70.6906	42.6111	8.6885	9.3617	10.5587	9.78	35.5649	26.5796	4.6315	6.9107	4.7124	2.88	3.2504	4.7087	23.4111	119.1302	5.9975	3.8486	98.9493	13.1339	2.0171	6.3391	3.6307	9.2557	5.7955	7.9979	118.9765	11.0002	2.7016	7.5696	4.6838	22.2222	9.2661	5.5382	8.3551	14.7453	10.7191	13.3764	1.8459	7.5251	16.0367	5.1575	2.5866	2.4216	10.4359	7.1429	54.3657	9.8882
ADAM12|8038	1018.1222	1699.8369	2120.5802	4414.1498	5035.7447	3816.3954	2927.4654	52.8243	188.3095	2087.5031	3468.5315	1354.1837	2340.0234	16280.0377	9649.794	1848.011	461.7082	3723.4848	5080.821	382.55	850.4196	382.8543	4790.8082	1018.1535	1560.7405	1770.5334	456.2288	1345.6293	4249.338	5389.7069	638.7312	984.9448	713.5354	3038.9177	1711.7803	1635.5091	4933.6461	450.5583	904.247	2750.3461	805.1839	1075.9832	2199.0979	425.3485	3043.8906	234.4997	9225.2381	214.9918	1240.259
ADAM15|8751	6512.3181	3525.8021	4953.563	4029.971	2145.5617	2854.8585	3994.3684	3681.0931	1742.0881	3300.6865	5644.4459	3790.6135	3047.2073	2427.3356	12711.9835	2459.9909	1991.2197	6989.7727	5659.7178	2382.9461	4089.8212	3001.9526	2143.4905	6642.1162	3207.096	2370.1096	7285.0561	2453.8252	1310.6539	18057.0742	7178.8772	4405.1522	2815.7576	2115.3076	7469.2512	7948.0731	3858.5791	6539.3908	5864.6929	4339.2893	1576.087	1441.7717	8183.2859	5052.3064	8248.6127	5797.4217	3054.7857	4542.4217	2333.1371
ADAM17|6868	401.8722	586.7319	595.6482	641.2909	563.8298	562.5458	378.9731	298.1172	814.0556	873.7077	704.2369	572.7756	723.6072	845.8194	796.0565	641.9753	1066.1834	856.6919	750.1604	2689.7458	1321.7804	456.6818	656.8938	421.1618	682.9927	801.956	1123.8807	578.2569	566.7142	677.5632	422.0961	550.3513	322.8283	945.1446	851.0442	560.2089	524.1287	398.3921	112.8079	395.0162	693.5619	627.7205	430.6507	867.0786	1029.1595	466.5439	618.0952	899.9176	674.7499
ADAM18|8749	0.3447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM19|8728	486.6583	515.4976	835.9021	585.0228	756.1702	547.2943	515.0774	35.0418	22.5251	520.0562	307.0341	185.4988	420.4842	827.7618	731.9011	439.3233	375.3546	930.8712	745.0289	342.5377	693.5425	279.9798	425.9113	947.0954	1582.3371	539.7084	394.6796	266.0086	502.3426	888.8289	322.9702	239.545	163.2323	1554.4848	689.0504	634.5692	582.4397	174.3636	636.2724	244.5778	100.3344	182.1306	254.1498	186.2337	653.819	162.6765	1189.0476	257.4135	427.5456
ADAM20|8748	1.034	4.3502	2.7199	1.6549	0.8511	1.1732	1.63	4.1841	0.4505	1.6541	1.9745	1.2852	0.36	0	0.8829	0	2.5213	1.5783	1.6036	0	0.7297	0.8069	2.3772	0.5187	0.3857	0.7244	0.6955	1.0391	0.8148	1.0806	4.3255	2.3419	6.0606	3.3358	0.4615	2.9243	0.6702	1.7865	0.4459	1.3844	1.2542	1.1455	0.5731	0.5748	1.6144	1.2277	0.4762	0.4119	3.2961
ADAM21P1|145241	0.3447	5.4377	0	0.8275	0	1.7598	0.815	1.046	3.1535	1.3233	3.6199	4.7124	2.16	0.3612	2.6486	0.7316	0.6303	0.947	2.245	0	5.1076	2.824	1.5848	1.556	1.157	0.3622	0.3477	1.5586	3.2593	0	1.0814	1.3382	0	0.3706	1.8461	0.8355	1.3405	0.3573	0.8918	1.3844	6.2709	0.7637	1.1461	0	0.4036	0	1.4286	0.4119	3.7669
ADAM21|8747	0.6893	11.4192	1.8132	2.8962	6.383	7.0392	4.89	5.2301	5.8565	12.9022	14.1506	7.7113	16.9202	3.6115	10.3002	2.5606	1.2606	6.9444	7.0558	0.8111	28.0919	7.6652	2.7734	5.7054	6.5561	3.26	1.3909	40.0052	10.1854	1.0806	9.0114	2.6765	2.8283	2.2239	4.6152	5.8486	5.3619	5.0022	2.2294	5.0761	11.7057	2.291	1.4326	0.2874	8.4754	2.4555	5.7143	5.7661	8.4756
ADAM22|53616	37.5678	9.7879	12.6927	21.5143	24.6809	85.6431	13.8549	77.4059	48.2036	53.2628	60.5512	106.2441	51.4805	61.0348	50.9123	99.497	220.2962	33.7753	110.3271	137.3395	232.3969	52.8492	38.0349	6.7427	72.1172	208.639	22.6028	8.8323	23.6301	65.9192	60.5569	19.739	33.1313	47.8132	9.2304	36.3446	8.7131	3.2157	15.16	5.5376	74.4147	237.4952	59.3112	38.7987	46.4131	9.2081	45.2381	0	5.6504
ADAM23|8745	2.7573	2.7189	17.2257	55.8544	34.4681	38.1288	22.8199	3.6611	11.713	42.0147	41.4644	11.9953	81.3608	94.622	52.3838	43.5299	47.2739	15.1515	60.6158	3.5146	11.3097	2.824	56.2599	6.2241	16.1975	2.8978	21.2119	1.5586	33.0006	16.75	4.3255	4.3493	29.899	42.9948	15.6917	94.8303	39.5442	4.6449	17.8352	5.5376	59.7826	28.6369	17.4782	11.2085	9.6862	1.2277	100.9524	0.4119	7.063
ADAM28|10863	57.558	100.0544	85.2221	87.2983	76.5957	139.6099	188.2641	11.5063	60.8177	76.4205	58.5767	56.1209	111.2411	92.0939	96.2331	79.3781	9.7699	117.7399	128.9288	18.1137	77.7089	125.8699	88.3518	139.0041	225.9931	19.9221	80.3269	103.9096	53.3714	34.0403	69.2079	135.8314	94.9495	363.6027	157.3786	122.4021	53.6193	127.5569	247.9099	86.2944	41.388	33.2188	167.332	35.6373	44.3951	77.9619	91.4286	16.8863	10.359
